CHANNEL,ID,SALES,RETURNS,PROFIT
catalog channel,catalog_pageAAAAAAAAFMKAAAAA,265769653.90,66318.01,-26323133.32
catalog channel,catalog_pageAAAAAAAAFNAAAAAA,0.00,13558845.79,-7926284.78
catalog channel,catalog_pageAAAAAAAAFNBAAAAA,531438793.77,4624018.92,-56190301.07
catalog channel,catalog_pageAAAAAAAAFNCAAAAA,530077324.82,4569671.60,-55553114.06
catalog channel,catalog_pageAAAAAAAAFNDAAAAA,266918453.51,1627442.44,-27337357.77
catalog channel,catalog_pageAAAAAAAAFNEAAAAA,0.00,1042850.82,-613608.09
catalog channel,catalog_pageAAAAAAAAFNFAAAAA,0.00,1013760.12,-592352.34
catalog channel,catalog_pageAAAAAAAAFNGAAAAA,0.00,953249.05,-585687.95
catalog channel,catalog_pageAAAAAAAAFNHAAAAA,0.00,639627.09,-372145.78
catalog channel,catalog_pageAAAAAAAAFNIAAAAA,0.00,347870.79,-208788.38
catalog channel,catalog_pageAAAAAAAAFNJAAAAA,0.00,353032.23,-206838.95
catalog channel,catalog_pageAAAAAAAAFNKAAAAA,265176312.23,87336.15,-26959569.52
catalog channel,catalog_pageAAAAAAAAFOAAAAAA,0.00,13548580.01,-7878991.97
catalog channel,catalog_pageAAAAAAAAFOBAAAAA,529846276.39,4556662.97,-56847470.22
catalog channel,catalog_pageAAAAAAAAFOCAAAAA,264948381.67,1555001.20,-29195656.60
catalog channel,catalog_pageAAAAAAAAFODAAAAA,265526076.19,1471788.34,-26840453.05
catalog channel,catalog_pageAAAAAAAAFOEAAAAA,0.00,972747.09,-557906.12
catalog channel,catalog_pageAAAAAAAAFOFAAAAA,0.00,973997.35,-588258.63
catalog channel,catalog_pageAAAAAAAAFOGAAAAA,0.00,1049281.33,-606674.59
catalog channel,catalog_pageAAAAAAAAFOHAAAAA,0.00,702311.77,-401603.32
catalog channel,catalog_pageAAAAAAAAFOIAAAAA,0.00,347179.80,-206458.77
catalog channel,catalog_pageAAAAAAAAFOJAAAAA,0.00,330797.14,-186858.27
catalog channel,catalog_pageAAAAAAAAFOKAAAAA,265983489.23,64535.89,-26605176.57
catalog channel,catalog_pageAAAAAAAAFPAAAAAA,0.00,13490907.22,-7889105.16
catalog channel,catalog_pageAAAAAAAAFPBAAAAA,528947912.27,4613903.87,-56750500.47
catalog channel,catalog_pageAAAAAAAAFPCAAAAA,264532473.69,1558300.29,-28211407.96
catalog channel,catalog_pageAAAAAAAAFPDAAAAA,267204563.46,1593185.97,-27711529.93
catalog channel,catalog_pageAAAAAAAAFPEAAAAA,0.00,1017638.14,-613210.18
catalog channel,catalog_pageAAAAAAAAFPFAAAAA,0.00,1150265.72,-669566.12
catalog channel,catalog_pageAAAAAAAAFPGAAAAA,0.00,1057340.59,-632827.47
catalog channel,catalog_pageAAAAAAAAFPHAAAAA,0.00,811100.10,-418922.56
catalog channel,catalog_pageAAAAAAAAFPIAAAAA,0.00,395590.79,-206174.55
catalog channel,catalog_pageAAAAAAAAFPJAAAAA,0.00,357052.95,-237985.50
catalog channel,catalog_pageAAAAAAAAFPKAAAAA,265275534.77,88531.82,-27623058.64
catalog channel,catalog_pageAAAAAAAAGAAAAAAA,0.00,12997964.26,-7803768.13
catalog channel,catalog_pageAAAAAAAAGABAAAAA,0.00,13295448.93,-7706363.29
catalog channel,catalog_pageAAAAAAAAGACAAAAA,530171662.28,4825806.75,-56471244.58
catalog channel,catalog_pageAAAAAAAAGADAAAAA,263923860.93,1544191.58,-28221369.02
catalog channel,catalog_pageAAAAAAAAGAEAAAAA,265682088.25,1701589.32,-26949115.40
catalog channel,catalog_pageAAAAAAAAGAFAAAAA,0.00,1020604.49,-628014.20
catalog channel,catalog_pageAAAAAAAAGAGAAAAA,0.00,1122525.39,-610335.68
catalog channel,catalog_pageAAAAAAAAGAHAAAAA,0.00,936180.99,-588693.35
catalog channel,catalog_pageAAAAAAAAGAIAAAAA,0.00,641231.06,-378908.74
catalog channel,catalog_pageAAAAAAAAGAJAAAAA,0.00,331507.84,-197900.85
catalog channel,catalog_pageAAAAAAAAGAKAAAAA,0.00,369108.71,-228615.97
catalog channel,catalog_pageAAAAAAAAGALAAAAA,265089585.04,76002.72,-27473246.57
catalog channel,catalog_pageAAAAAAAAGBAAAAAA,0.00,13095842.67,-7714411.65
catalog channel,catalog_pageAAAAAAAAGBBAAAAA,0.00,13465940.78,-7760298.71
catalog channel,catalog_pageAAAAAAAAGBCAAAAA,533719913.98,4479629.20,-53906742.44
catalog channel,catalog_pageAAAAAAAAGBDAAAAA,266554020.59,1495655.35,-27999283.82
catalog channel,catalog_pageAAAAAAAAGBEAAAAA,265419862.01,1540325.95,-27862949.88
catalog channel,catalog_pageAAAAAAAAGBFAAAAA,0.00,951263.17,-562142.27
catalog channel,catalog_pageAAAAAAAAGBGAAAAA,0.00,1178543.78,-620074.57
catalog channel,catalog_pageAAAAAAAAGBHAAAAA,0.00,972222.71,-569814.63
catalog channel,catalog_pageAAAAAAAAGBIAAAAA,0.00,620573.34,-380313.45
catalog channel,catalog_pageAAAAAAAAGBJAAAAA,0.00,410737.70,-230499.84
catalog channel,catalog_pageAAAAAAAAGBKAAAAA,0.00,299001.80,-177678.48
catalog channel,catalog_pageAAAAAAAAGBLAAAAA,264504510.90,61918.64,-25913513.42
catalog channel,catalog_pageAAAAAAAAGCAAAAAA,0.00,13327588.09,-7800355.10
catalog channel,catalog_pageAAAAAAAAGCBAAAAA,0.00,13109509.07,-7775830.15
catalog channel,catalog_pageAAAAAAAAGCCAAAAA,531868411.11,4491716.44,-54929231.99
catalog channel,catalog_pageAAAAAAAAGCDAAAAA,265588612.82,1560870.45,-26866464.71
catalog channel,catalog_pageAAAAAAAAGCEAAAAA,265755111.97,1473566.25,-28584063.44
catalog channel,catalog_pageAAAAAAAAGCFAAAAA,0.00,1061453.64,-581379.45
catalog channel,catalog_pageAAAAAAAAGCGAAAAA,0.00,864101.60,-530963.74
catalog channel,catalog_pageAAAAAAAAGCHAAAAA,0.00,882015.93,-533294.45
catalog channel,catalog_pageAAAAAAAAGCIAAAAA,0.00,696902.15,-397497.91
catalog channel,catalog_pageAAAAAAAAGCJAAAAA,0.00,337208.08,-207765.36
catalog channel,catalog_pageAAAAAAAAGCKAAAAA,264974953.92,111729.95,-27517126.33
catalog channel,catalog_pageAAAAAAAAGCLAAAAA,267934468.97,85119.29,-26798426.21
catalog channel,catalog_pageAAAAAAAAGDAAAAAA,0.00,13626875.40,-7929351.21
catalog channel,catalog_pageAAAAAAAAGDBAAAAA,0.00,13615889.21,-7879022.11
catalog channel,catalog_pageAAAAAAAAGDCAAAAA,530899602.00,4656939.14,-56188648.71
catalog channel,catalog_pageAAAAAAAAGDDAAAAA,263308338.58,1603668.39,-27585532.44
catalog channel,catalog_pageAAAAAAAAGDEAAAAA,266428541.57,1547679.47,-26168610.60
catalog channel,catalog_pageAAAAAAAAGDFAAAAA,0.00,976773.81,-590840.65
catalog channel,catalog_pageAAAAAAAAGDGAAAAA,0.00,956668.60,-548907.86
catalog channel,catalog_pageAAAAAAAAGDHAAAAA,0.00,929608.36,-565022.70
catalog channel,catalog_pageAAAAAAAAGDIAAAAA,0.00,712966.80,-420128.70
catalog channel,catalog_pageAAAAAAAAGDJAAAAA,0.00,377944.15,-237466.07
catalog channel,catalog_pageAAAAAAAAGDKAAAAA,267971320.91,81706.82,-26274577.21
catalog channel,catalog_pageAAAAAAAAGDLAAAAA,266462203.74,78267.16,-26345435.99
catalog channel,catalog_pageAAAAAAAAGEAAAAAA,0.00,13436078.69,-7767364.56
catalog channel,catalog_pageAAAAAAAAGEBAAAAA,0.00,13293417.09,-7791373.04
catalog channel,catalog_pageAAAAAAAAGECAAAAA,534123216.18,4573675.25,-54311958.13
catalog channel,catalog_pageAAAAAAAAGEDAAAAA,268546087.89,1593240.38,-26751234.25
catalog channel,catalog_pageAAAAAAAAGEEAAAAA,264707321.90,1400328.57,-27999903.12
catalog channel,catalog_pageAAAAAAAAGEFAAAAA,0.00,1038056.16,-602107.02
catalog channel,catalog_pageAAAAAAAAGEGAAAAA,0.00,995914.94,-580204.60
catalog channel,catalog_pageAAAAAAAAGEHAAAAA,0.00,723284.02,-419080.69
catalog channel,catalog_pageAAAAAAAAGEIAAAAA,0.00,636587.41,-358587.34
catalog channel,catalog_pageAAAAAAAAGEJAAAAA,0.00,333812.19,-205886.42
catalog channel,catalog_pageAAAAAAAAGEKAAAAA,266482755.18,110739.10,-26554345.60
catalog channel,catalog_pageAAAAAAAAGELAAAAA,265400287.41,147406.01,-26306226.42
catalog channel,catalog_pageAAAAAAAAGFAAAAAA,0.00,13490488.14,-7890892.55
catalog channel,catalog_pageAAAAAAAAGFBAAAAA,0.00,13533628.93,-7981922.21
catalog channel,catalog_pageAAAAAAAAGFCAAAAA,530092898.91,4665498.91,-53746897.86
catalog channel,catalog_pageAAAAAAAAGFDAAAAA,264901625.95,1538318.76,-27515360.53
catalog channel,catalog_pageAAAAAAAAGFEAAAAA,265965413.74,1466293.40,-28560437.33
catalog channel,catalog_pageAAAAAAAAGFFAAAAA,0.00,1162155.97,-638604.41
catalog channel,catalog_pageAAAAAAAAGFGAAAAA,0.00,927121.09,-549746.88
catalog channel,catalog_pageAAAAAAAAGFHAAAAA,0.00,641191.82,-384129.41
catalog channel,catalog_pageAAAAAAAAGFIAAAAA,0.00,641366.55,-356638.31
catalog channel,catalog_pageAAAAAAAAGFJAAAAA,0.00,376511.59,-227281.22
catalog channel,catalog_pageAAAAAAAAGFKAAAAA,265500367.56,75494.31,-26034824.80
catalog channel,catalog_pageAAAAAAAAGFLAAAAA,265249359.18,70575.00,-26905486.92
catalog channel,catalog_pageAAAAAAAAGGAAAAAA,0.00,13487417.07,-7887585.69
catalog channel,catalog_pageAAAAAAAAGGBAAAAA,0.00,13679271.57,-7944041.29
catalog channel,catalog_pageAAAAAAAAGGCAAAAA,530879406.29,4495749.61,-56392921.22
catalog channel,catalog_pageAAAAAAAAGGDAAAAA,263908468.79,1477926.36,-28435646.40
catalog channel,catalog_pageAAAAAAAAGGEAAAAA,0.00,999967.28,-594141.93
catalog channel,catalog_pageAAAAAAAAGGFAAAAA,0.00,1097882.64,-623996.97
catalog channel,catalog_pageAAAAAAAAGGGAAAAA,0.00,1069595.68,-572877.94
catalog channel,catalog_pageAAAAAAAAGGHAAAAA,0.00,602557.27,-356199.21
catalog channel,catalog_pageAAAAAAAAGGIAAAAA,0.00,671302.59,-413930.91
catalog channel,catalog_pageAAAAAAAAGGJAAAAA,0.00,305368.99,-186447.79
catalog channel,catalog_pageAAAAAAAAGGKAAAAA,267496547.68,94865.97,-26165388.97
catalog channel,catalog_pageAAAAAAAAGGLAAAAA,264321230.65,91084.81,-27108123.23
catalog channel,catalog_pageAAAAAAAAGHAAAAAA,0.00,13481160.32,-7830602.11
catalog channel,catalog_pageAAAAAAAAGHBAAAAA,528663919.24,4402399.18,-56908574.69
catalog channel,catalog_pageAAAAAAAAGHCAAAAA,534693092.62,4513670.18,-56753253.24
catalog channel,catalog_pageAAAAAAAAGHDAAAAA,264546502.57,1523898.74,-27449245.43
catalog channel,catalog_pageAAAAAAAAGHEAAAAA,0.00,964948.71,-562068.69
catalog channel,catalog_pageAAAAAAAAGHFAAAAA,0.00,1099341.98,-624518.07
catalog channel,catalog_pageAAAAAAAAGHGAAAAA,0.00,1028175.85,-599420.75
catalog channel,catalog_pageAAAAAAAAGHHAAAAA,0.00,698310.60,-402914.75
catalog channel,catalog_pageAAAAAAAAGHIAAAAA,0.00,701335.02,-408523.19
catalog channel,catalog_pageAAAAAAAAGHJAAAAA,0.00,302926.93,-180279.02
catalog channel,catalog_pageAAAAAAAAGHKAAAAA,266609373.78,94080.63,-27240360.22
catalog channel,catalog_pageAAAAAAAAGHLAAAAA,267020682.99,89641.24,-27232557.56
catalog channel,catalog_pageAAAAAAAAGIAAAAAA,0.00,13427363.89,-7915440.19
catalog channel,catalog_pageAAAAAAAAGIBAAAAA,530526385.24,4744254.16,-55975910.53
catalog channel,catalog_pageAAAAAAAAGICAAAAA,530797524.14,4385805.66,-55670233.71
catalog channel,catalog_pageAAAAAAAAGIDAAAAA,265842493.78,1504595.83,-26237392.47
catalog channel,catalog_pageAAAAAAAAGIEAAAAA,0.00,1025088.33,-642801.58
catalog channel,catalog_pageAAAAAAAAGIFAAAAA,0.00,946987.48,-593253.96
catalog channel,catalog_pageAAAAAAAAGIGAAAAA,0.00,1027554.95,-610203.31
catalog channel,catalog_pageAAAAAAAAGIHAAAAA,0.00,688997.80,-392899.93
catalog channel,catalog_pageAAAAAAAAGIIAAAAA,0.00,643582.79,-388249.30
catalog channel,catalog_pageAAAAAAAAGIJAAAAA,0.00,429916.81,-240235.43
catalog channel,catalog_pageAAAAAAAAGIKAAAAA,265395242.25,99268.81,-26624826.21
catalog channel,catalog_pageAAAAAAAAGILAAAAA,265347033.99,78643.45,-25059462.79
catalog channel,catalog_pageAAAAAAAAGJAAAAAA,0.00,13488148.04,-7857089.98
catalog channel,catalog_pageAAAAAAAAGJBAAAAA,530940289.27,4554427.66,-55484833.61
catalog channel,catalog_pageAAAAAAAAGJCAAAAA,532221845.51,4711603.59,-55715164.81
catalog channel,catalog_pageAAAAAAAAGJDAAAAA,265207471.90,1585651.71,-27078675.39
catalog channel,catalog_pageAAAAAAAAGJEAAAAA,0.00,946220.01,-553602.09
catalog channel,catalog_pageAAAAAAAAGJFAAAAA,0.00,990491.73,-576747.07
catalog channel,catalog_pageAAAAAAAAGJGAAAAA,0.00,1117654.98,-640784.41
catalog channel,catalog_pageAAAAAAAAGJHAAAAA,0.00,739327.39,-453779.71
catalog channel,catalog_pageAAAAAAAAGJIAAAAA,0.00,710895.42,-387507.91
catalog channel,catalog_pageAAAAAAAAGJJAAAAA,0.00,418449.51,-252728.47
catalog channel,catalog_pageAAAAAAAAGJKAAAAA,266869241.32,92972.33,-26324600.34
catalog channel,catalog_pageAAAAAAAAGKAAAAAA,0.00,13353815.54,-7817806.98
catalog channel,catalog_pageAAAAAAAAGKBAAAAA,530758160.53,4500933.43,-57148370.73
catalog channel,catalog_pageAAAAAAAAGKCAAAAA,529239139.12,4465389.00,-57238923.69
catalog channel,catalog_pageAAAAAAAAGKDAAAAA,268365973.26,1642376.91,-26308635.73
catalog channel,catalog_pageAAAAAAAAGKEAAAAA,0.00,1021198.78,-595025.30
catalog channel,catalog_pageAAAAAAAAGKFAAAAA,0.00,1087654.90,-606324.78
catalog channel,catalog_pageAAAAAAAAGKGAAAAA,0.00,1007546.51,-575673.57
catalog channel,catalog_pageAAAAAAAAGKHAAAAA,0.00,692782.79,-398758.10
catalog channel,catalog_pageAAAAAAAAGKIAAAAA,0.00,722390.00,-438241.06
catalog channel,catalog_pageAAAAAAAAGKJAAAAA,0.00,311875.29,-212012.30
catalog channel,catalog_pageAAAAAAAAGKKAAAAA,266669013.08,90527.28,-25553466.63
catalog channel,catalog_pageAAAAAAAAGLAAAAAA,0.00,13092810.83,-7699945.14
catalog channel,catalog_pageAAAAAAAAGLBAAAAA,530923630.91,4642139.26,-56401211.06
catalog channel,catalog_pageAAAAAAAAGLCAAAAA,531929840.29,4667876.54,-56766272.69
catalog channel,catalog_pageAAAAAAAAGLDAAAAA,264131213.45,1592461.95,-29156796.63
catalog channel,catalog_pageAAAAAAAAGLEAAAAA,0.00,1011008.99,-582607.74
catalog channel,catalog_pageAAAAAAAAGLFAAAAA,0.00,1029555.03,-628123.08
catalog channel,catalog_pageAAAAAAAAGLGAAAAA,0.00,1100082.42,-620957.04
catalog channel,catalog_pageAAAAAAAAGLHAAAAA,0.00,629430.67,-362681.46
catalog channel,catalog_pageAAAAAAAAGLIAAAAA,0.00,390438.76,-206045.79
catalog channel,catalog_pageAAAAAAAAGLJAAAAA,0.00,361935.42,-227845.70
catalog channel,catalog_pageAAAAAAAAGLKAAAAA,268059616.30,55504.23,-26024457.84
catalog channel,catalog_pageAAAAAAAAGMAAAAAA,0.00,13613587.11,-7848018.33
catalog channel,catalog_pageAAAAAAAAGMBAAAAA,533313975.69,4323167.07,-55049343.99
catalog channel,catalog_pageAAAAAAAAGMCAAAAA,530689678.82,4596885.98,-55058208.23
catalog channel,catalog_pageAAAAAAAAGMDAAAAA,265025924.88,1461337.01,-28409502.05
catalog channel,catalog_pageAAAAAAAAGMEAAAAA,0.00,942989.57,-532575.18
catalog channel,catalog_pageAAAAAAAAGMFAAAAA,0.00,1052326.13,-579409.03
catalog channel,catalog_pageAAAAAAAAGMGAAAAA,0.00,918824.36,-551688.10
catalog channel,catalog_pageAAAAAAAAGMHAAAAA,0.00,747684.18,-410535.43
catalog channel,catalog_pageAAAAAAAAGMIAAAAA,0.00,375326.21,-255155.34
catalog channel,catalog_pageAAAAAAAAGMJAAAAA,0.00,450766.30,-253758.26
catalog channel,catalog_pageAAAAAAAAGMKAAAAA,264457312.50,58374.58,-27009604.18
catalog channel,catalog_pageAAAAAAAAGNAAAAAA,0.00,13423440.84,-7824140.91
catalog channel,catalog_pageAAAAAAAAGNBAAAAA,530296834.87,4256299.59,-55468202.12
catalog channel,catalog_pageAAAAAAAAGNCAAAAA,533339150.44,4621528.99,-56456093.37
catalog channel,catalog_pageAAAAAAAAGNDAAAAA,269621425.09,1729920.65,-26153572.44
catalog channel,catalog_pageAAAAAAAAGNEAAAAA,0.00,1017970.57,-606195.14
catalog channel,catalog_pageAAAAAAAAGNFAAAAA,0.00,966464.32,-563892.49
catalog channel,catalog_pageAAAAAAAAGNGAAAAA,0.00,1132671.73,-657241.37
catalog channel,catalog_pageAAAAAAAAGNHAAAAA,0.00,713732.68,-388720.63
catalog channel,catalog_pageAAAAAAAAGNIAAAAA,0.00,467868.85,-272805.84
catalog channel,catalog_pageAAAAAAAAGNJAAAAA,0.00,363209.60,-201445.01
catalog channel,catalog_pageAAAAAAAAGNKAAAAA,264930449.68,100167.32,-28011093.60
catalog channel,catalog_pageAAAAAAAAGOAAAAAA,0.00,13514124.10,-7756156.73
catalog channel,catalog_pageAAAAAAAAGOBAAAAA,531000437.84,4535184.53,-55342850.84
catalog channel,catalog_pageAAAAAAAAGOCAAAAA,264079451.78,1557836.91,-27124393.15
catalog channel,catalog_pageAAAAAAAAGODAAAAA,265176676.32,1445208.72,-29661097.16
catalog channel,catalog_pageAAAAAAAAGOEAAAAA,0.00,1069432.20,-680141.54
catalog channel,catalog_pageAAAAAAAAGOFAAAAA,0.00,993580.00,-546679.54
catalog channel,catalog_pageAAAAAAAAGOGAAAAA,0.00,1017436.17,-610352.65
catalog channel,catalog_pageAAAAAAAAGOHAAAAA,0.00,712644.40,-399126.63
catalog channel,catalog_pageAAAAAAAAGOIAAAAA,0.00,384178.82,-219769.80
catalog channel,catalog_pageAAAAAAAAGOJAAAAA,0.00,393912.99,-236776.35
catalog channel,catalog_pageAAAAAAAAGOKAAAAA,267094343.10,115846.50,-27274810.64
catalog channel,catalog_pageAAAAAAAAGPAAAAAA,0.00,13053993.91,-7605121.03
catalog channel,catalog_pageAAAAAAAAGPBAAAAA,530822631.48,4297094.83,-55965946.55
catalog channel,catalog_pageAAAAAAAAGPCAAAAA,268288095.01,1563798.76,-28226891.65
catalog channel,catalog_pageAAAAAAAAGPDAAAAA,267136791.82,1516956.98,-27503555.40
catalog channel,catalog_pageAAAAAAAAGPEAAAAA,0.00,1032153.54,-589173.27
catalog channel,catalog_pageAAAAAAAAGPFAAAAA,0.00,917850.24,-504046.76
catalog channel,catalog_pageAAAAAAAAGPGAAAAA,0.00,1044556.86,-590988.05
catalog channel,catalog_pageAAAAAAAAGPHAAAAA,0.00,626208.41,-371596.06
catalog channel,catalog_pageAAAAAAAAGPIAAAAA,0.00,310119.36,-170577.54
catalog channel,catalog_pageAAAAAAAAGPJAAAAA,0.00,361314.37,-206200.29
catalog channel,catalog_pageAAAAAAAAGPKAAAAA,264952823.36,79575.68,-26670559.78
catalog channel,catalog_pageAAAAAAAAHAAAAAAA,0.00,13690828.68,-7973616.39
catalog channel,catalog_pageAAAAAAAAHABAAAAA,0.00,13654634.89,-8056623.15
catalog channel,catalog_pageAAAAAAAAHACAAAAA,532181292.58,4524269.49,-56371047.52
catalog channel,catalog_pageAAAAAAAAHADAAAAA,267269353.85,1466616.78,-27787422.31
catalog channel,catalog_pageAAAAAAAAHAEAAAAA,264974759.26,1497976.89,-27591163.63
catalog channel,catalog_pageAAAAAAAAHAFAAAAA,0.00,1008163.42,-588230.24
catalog channel,catalog_pageAAAAAAAAHAGAAAAA,0.00,992248.54,-582871.77
catalog channel,catalog_pageAAAAAAAAHAHAAAAA,0.00,1009294.24,-553342.94
catalog channel,catalog_pageAAAAAAAAHAIAAAAA,0.00,718149.08,-432904.07
catalog channel,catalog_pageAAAAAAAAHAJAAAAA,0.00,336450.78,-215809.28
catalog channel,catalog_pageAAAAAAAAHAKAAAAA,0.00,400189.39,-235265.22
catalog channel,catalog_pageAAAAAAAAHALAAAAA,268131862.83,63175.35,-25960112.00
catalog channel,catalog_pageAAAAAAAAHBAAAAAA,0.00,12974938.50,-7577537.41
catalog channel,catalog_pageAAAAAAAAHBBAAAAA,0.00,13254982.79,-7707461.04
catalog channel,catalog_pageAAAAAAAAHBCAAAAA,532152282.91,4543176.04,-55887275.20
catalog channel,catalog_pageAAAAAAAAHBDAAAAA,266401695.12,1554148.76,-26803435.59
catalog channel,catalog_pageAAAAAAAAHBEAAAAA,264263092.70,1393316.48,-26880950.12
catalog channel,catalog_pageAAAAAAAAHBFAAAAA,0.00,1003666.84,-604432.11
catalog channel,catalog_pageAAAAAAAAHBGAAAAA,0.00,950390.23,-543017.08
catalog channel,catalog_pageAAAAAAAAHBHAAAAA,0.00,998700.28,-572513.29
catalog channel,catalog_pageAAAAAAAAHBIAAAAA,0.00,676331.17,-370339.93
catalog channel,catalog_pageAAAAAAAAHBJAAAAA,0.00,375048.46,-240325.08
catalog channel,catalog_pageAAAAAAAAHBKAAAAA,0.00,323963.91,-185191.17
catalog channel,catalog_pageAAAAAAAAHBLAAAAA,266341147.01,99655.82,-26428254.47
catalog channel,catalog_pageAAAAAAAAHCAAAAAA,0.00,13238987.46,-7839263.77
catalog channel,catalog_pageAAAAAAAAHCBAAAAA,0.00,13375252.78,-7943008.87
catalog channel,catalog_pageAAAAAAAAHCCAAAAA,532876588.63,4505879.15,-54274159.03
catalog channel,catalog_pageAAAAAAAAHCDAAAAA,266004171.53,1504438.27,-27710322.80
catalog channel,catalog_pageAAAAAAAAHCEAAAAA,264788837.08,1574351.37,-27647776.68
catalog channel,catalog_pageAAAAAAAAHCFAAAAA,0.00,909007.37,-483093.31
catalog channel,catalog_pageAAAAAAAAHCGAAAAA,0.00,940771.50,-534055.88
catalog channel,catalog_pageAAAAAAAAHCHAAAAA,0.00,957651.77,-549330.62
catalog channel,catalog_pageAAAAAAAAHCIAAAAA,0.00,614307.53,-347314.64
catalog channel,catalog_pageAAAAAAAAHCJAAAAA,0.00,444482.48,-242316.43
catalog channel,catalog_pageAAAAAAAAHCKAAAAA,264603624.85,77742.88,-26364238.60
catalog channel,catalog_pageAAAAAAAAHCLAAAAA,266261591.14,86717.42,-26170453.80
catalog channel,catalog_pageAAAAAAAAHDAAAAAA,0.00,13174318.36,-7621639.80
catalog channel,catalog_pageAAAAAAAAHDBAAAAA,0.00,13468143.51,-7738143.05
catalog channel,catalog_pageAAAAAAAAHDCAAAAA,529601780.01,4283215.37,-56729480.06
catalog channel,catalog_pageAAAAAAAAHDDAAAAA,267313246.61,1667988.97,-27369978.04
catalog channel,catalog_pageAAAAAAAAHDEAAAAA,265451592.47,1647214.35,-26862103.76
catalog channel,catalog_pageAAAAAAAAHDFAAAAA,0.00,949393.71,-574023.51
catalog channel,catalog_pageAAAAAAAAHDGAAAAA,0.00,912806.07,-543320.86
catalog channel,catalog_pageAAAAAAAAHDHAAAAA,0.00,1008042.41,-576395.83
catalog channel,catalog_pageAAAAAAAAHDIAAAAA,0.00,660828.80,-362372.16
catalog channel,catalog_pageAAAAAAAAHDJAAAAA,0.00,310790.28,-201888.07
catalog channel,catalog_pageAAAAAAAAHDKAAAAA,265603604.68,107688.18,-26599434.47
catalog channel,catalog_pageAAAAAAAAHDLAAAAA,267653551.39,66926.41,-27389546.93
catalog channel,catalog_pageAAAAAAAAHEAAAAAA,0.00,13572718.79,-7947063.33
catalog channel,catalog_pageAAAAAAAAHEBAAAAA,0.00,13000267.50,-7585158.40
catalog channel,catalog_pageAAAAAAAAHECAAAAA,532015687.44,4595283.36,-57100994.09
catalog channel,catalog_pageAAAAAAAAHEDAAAAA,265225239.42,1537461.21,-26936062.41
catalog channel,catalog_pageAAAAAAAAHEEAAAAA,268663593.00,1561685.23,-26343019.02
catalog channel,catalog_pageAAAAAAAAHEFAAAAA,0.00,1065467.66,-634223.22
catalog channel,catalog_pageAAAAAAAAHEGAAAAA,0.00,955167.23,-554957.36
catalog channel,catalog_pageAAAAAAAAHEHAAAAA,0.00,677181.33,-386416.09
catalog channel,catalog_pageAAAAAAAAHEIAAAAA,0.00,628167.85,-406964.44
catalog channel,catalog_pageAAAAAAAAHEJAAAAA,0.00,383890.47,-226306.80
catalog channel,catalog_pageAAAAAAAAHEKAAAAA,266144531.59,130850.62,-25982817.28
catalog channel,catalog_pageAAAAAAAAHELAAAAA,266946606.36,78806.46,-25779286.91
catalog channel,catalog_pageAAAAAAAAHFAAAAAA,0.00,13496285.23,-7804445.74
catalog channel,catalog_pageAAAAAAAAHFBAAAAA,0.00,13518451.40,-7964104.48
catalog channel,catalog_pageAAAAAAAAHFCAAAAA,532127979.47,4619440.39,-58045049.18
catalog channel,catalog_pageAAAAAAAAHFDAAAAA,265401014.55,1455884.28,-28970255.72
catalog channel,catalog_pageAAAAAAAAHFEAAAAA,0.00,918745.80,-530389.22
catalog channel,catalog_pageAAAAAAAAHFFAAAAA,0.00,995250.20,-559075.39
catalog channel,catalog_pageAAAAAAAAHFGAAAAA,0.00,1038556.92,-615606.88
catalog channel,catalog_pageAAAAAAAAHFHAAAAA,0.00,675335.95,-396579.86
catalog channel,catalog_pageAAAAAAAAHFIAAAAA,0.00,687902.69,-407420.01
catalog channel,catalog_pageAAAAAAAAHFJAAAAA,0.00,378655.83,-225307.46
catalog channel,catalog_pageAAAAAAAAHFKAAAAA,266467328.81,102914.21,-27518874.28
catalog channel,catalog_pageAAAAAAAAHFLAAAAA,264466117.23,92317.13,-26938530.59
